"year","economy","economycode","regionwb","pop_adult","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity","account_fin","account_mob","account","dig_account","borrowed","saved","receive_wages","receive_transfers","receive_pensions","receive_agriculture","merchantpay_dig","pay_utilities","domestic_remittances","anydigpayment","fin2","fin3","fin4","fin5","fin6","fin7","fin8","fin9a","fin9b","fin10","fin11_0","fin11_1","fin11_2","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin13_1","fin13a","fin13b","fin13c","fin13d","fin13e","fin13f","fin13f_1","fin14a","fin14b","fin14c","fin14d","fin14e","fin15","fin16","fin17a","fin17b","fin17c","fin17d","fin17e","fin17f","fin18","fin19","fin20","fin21","fin22a","fin22a_1","fin22b","fin22c","fin22d","fin22e","fin22f","fin22g","fin22h","fin23","fin24","fin24a","fin24b","fin24c","fin24d1","fin24d2","fin24d3","fin25e1","fin25e2","fin25e3","fin25e4","fin26a","fin26b","fin27","fh1","fin28","fh2","fin29","fh2a","fin30","fin31a","fin31b","fin31c","fin31d","fin32","fin33","fin34a","fin34b","fin34c","fin34d","fin35","fin36","fin36a","fin37","fin38","fin39a","fin39b","fin39c","fin39d","fin40","fin41","fin41a","fin42","fin43a","fin43b","fin43c","fin43d","fin44","fin45","internet_use","con1","con2a","con2b","con2c","con2d","con2e","con2f","con2g","con3","con4","con5","con6","con7","con8","con9","con10","con11","con12","con13","con14","con15","con16","con17","con18","con19","con20","con21","con22","con23","con24","con25","con26","con27","con28","con29","con30a","con30b","con30c","con30d","con30e","con30f","con30g","con30h","con31a","con31b","con31c","con31d","con31e","con31f","con31g","con31h","con32"
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,140079657,0.481640652615396,1,57,1,2,1,1,0,1,1,1,1,1,2,2,4,2,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,1,4,3,1,1,2,,,,,,,,,2,2,1,,,,,2,2,,2,2,1,1,1,2,1,,,,4,1,1,1,1,2,2,2,2,,4,2,2,,2,,1,1,2,2,,,,,1,2,2,2,1,,,,,1,2,2,2,1,,,,,1,2,2,1,,2,3,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,1,1,2,1,2,2,2,2,,,,,,,,,,,,,1,1,2,1,2,2,2,1,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,119983260,0.896600235563457,1,27,2,5,1,2,1,1,1,1,1,1,4,4,4,4,0,1,1,1,1,2,2,2,4,,1,1,1,1,,,,,,,,,,,1,1,1,2,1,2,,,,,,,,,2,1,2,2,2,2,,2,1,2,1,1,2,,2,1,1,1,2,,4,1,2,2,,,,2,2,,4,1,2,,1,1,1,1,1,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,1,1,,1,1,3,,1,1,1,1,1,2,2,1,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,209782694,0.394456495354183,1,52,1,1,1,1,0,0,0,0,0,0,4,4,4,4,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,1,2,2,2,2,,2,2,2,,,2,7,,4,1,2,1,1,2,2,,4,2,2,,1,1,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,2,2,2,,2,2,,1,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,182814671,1.33441914680525,2,32,2,5,1,1,1,1,1,1,1,1,4,4,4,1,0,4,3,1,1,1,2,2,3,,1,1,1,2,,,,,,,,,,,1,3,4,1,2,2,,,,,,,,,1,1,2,2,2,2,,2,1,1,2,2,2,,2,2,1,,,2,1,2,4,1,1,1,2,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,1,2,,,1,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,2,1,1,,2,2,1,1,1,2,2,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,163698659,0.209111149824947,2,24,2,5,1,2,0,1,1,1,1,1,1,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,2,3,2,1,2,2,,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,1,,2,2,2,,,,2,1,1,2,,,,2,2,,4,1,2,,1,1,1,1,2,2,,,,,1,2,2,1,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,2,2,2,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,138076823,1.28853875412353,1,17,1,2,2,1,0,1,1,1,1,1,4,4,4,4,0,4,3,1,2,,,,,,,,,,,,,,,,,,,1,2,2,3,1,2,2,,,,,,,,,2,1,1,3,2,2,,2,2,,2,2,1,2,2,2,2,,,,2,3,2,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,2,2,,1,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,1,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,204660128,1.36019825245351,1,35,1,5,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,1,2,1,5,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,7,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,8,2,,2,2,,2,2,2,,,,,,,,,,,,,1,8,2,2,2,8,8,1,8
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,152328810,0.917451420663743,1,29,2,2,1,1,0,0,0,0,1,1,4,4,4,2,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,,2,2,,2,2,1,1,1,1,1,,,,2,2,4,1,2,1,1,1,2,,4,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,1,1,1,2,1,1,1,2,1,1,1,7,1,2,2,1,,,,,,,,,,,,,,,,,1,,7,2,,2,2,2,2,1,1,1,2,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,171228540,0.209111149824947,2,28,2,3,1,1,0,1,1,1,1,1,2,4,4,1,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,1,3,3,1,1,2,,,,,,,,,2,1,1,3,2,2,,2,2,,2,2,1,1,1,2,1,,,,4,1,4,1,1,1,1,2,2,,4,2,2,,1,1,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,1,,,1,5,1,1,,,,,,,,,,,,,,2,1,2,1,,1,,1,2,2,,2,1,2,1,1,,2,1,2,,1,1,2,1,1,2,2,2,1,2,1,2,2,2,2,2,3
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,196376191,1.15422298768712,2,38,1,3,1,1,0,1,1,1,1,1,2,4,4,4,0,1,3,1,2,,,,,,,,,,,,,,,,,,,1,2,3,3,1,2,2,,,,,,,,,2,1,1,2,2,2,,2,2,,2,2,2,2,2,2,1,,,2,2,1,1,2,,,,2,2,,4,1,2,,2,,2,,2,1,2,1,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,2,2,,2,1,2,2,2,1,4,1,4,,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,177019233,0.919643707144221,1,33,2,5,1,2,0,1,1,1,0,0,2,4,4,4,0,1,1,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,2,2,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,3,2,4,2,,,,2,2,,1,1,2,,1,2,1,1,2,1,2,1,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,2,,2,1,,1,1,2,,1,1,1,1,1,2,2,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,116754226,0.426587512327863,2,40,2,5,1,2,1,1,1,1,1,1,1,4,4,2,0,1,3,1,1,1,2,2,2,,1,1,1,2,,,,,,,,,,,3,3,3,2,1,2,,,,,,,,,1,1,1,2,2,1,,2,1,1,1,1,2,2,2,2,2,,,,3,3,4,1,1,1,1,2,2,,1,1,2,,2,,2,,2,1,2,1,,,1,2,1,2,,,1,2,,2,2,,,,,,,,1,2,2,1,,2,3,1,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,1,2,2,1,,4,1,4,,2,2,2,1,2,2,2,2,1,1,1,2,2,2,1,2,2
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,125315224,0.391083572143766,2,29,2,4,1,1,0,1,1,1,1,1,1,4,4,4,0,1,1,1,2,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,,,,,,,,,2,1,2,2,2,2,,2,1,1,2,1,1,,2,2,1,,,,2,2,2,2,,,,1,2,,4,2,2,,1,1,1,1,2,1,2,1,,,1,2,2,1,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,2,2,1,1,,2,,,4,2,,2,2,,2,2,1,4,1,4,,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,148971876,2.4434970476568,2,17,2,1,1,1,0,1,1,1,1,1,4,4,4,2,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,2,3,2,1,2,2,,,,,,,,,2,1,2,3,1,2,,2,2,,2,2,1,,2,2,2,,,,2,3,5,2,,,,2,2,,4,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,3,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,1,1,1,2,1,2,2,2,2,,,,,,,,,,,,,2,1,2,2,2,2,2,1,8
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,198987340,0.209111149824947,1,25,2,5,1,2,0,1,1,1,1,1,4,4,4,3,1,4,1,1,2,,,,,,,,,,,,,,,,,,,1,4,2,3,2,1,2,,,,,,,,,2,2,1,,,,,2,2,,2,2,1,2,2,2,1,,,,1,2,4,2,,,,1,1,3,,2,2,,1,1,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,2,2,1,5,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,4,1,1,2,2,,1,1,,2,1,3,,1,1,1,1,1,1,1,1,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,178006386,2.406133793974,2,15,1,2,1,1,0,0,0,0,1,0,4,2,4,2,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,1,2,1,,,1,4,2,2,2,,,,,,,,,,,1,2,2,,2,2,,,,,2,,,,,,,,,1,2,2,2,1,,,,,1,2,2,1,,2,5,0,2,2,2,2,1,2,2,2,4,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,191702796,2.00162872020787,2,30,1,4,2,1,0,1,1,1,1,1,4,4,4,4,1,4,1,1,2,,,,,,,,,,,,,,,,,,,2,3,3,2,1,2,1,1,,,,,,,,1,1,1,1,2,1,,1,2,,1,1,2,1,1,1,2,,,,2,1,4,1,1,1,1,2,2,,4,2,1,1,1,2,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,2,,2,1,2,2,2,2,,,,,1,2,2,1,1,2,2,1,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,126527048,0.507386183051989,1,38,1,5,1,1,0,0,0,0,1,1,4,4,4,2,0,2,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,2,2,1,,1,2,1,2,,2,1,1,1,,2,1,2,1,1,,,,4,1,1,2,,,,,,,,,,,1,2,1,1,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,1,1,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,1,1,2,1,2,2,2,1,1,1,1,,2,2,1,1,1,2,2,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,116790766,0.573060503115395,2,21,1,5,1,1,0,1,1,1,1,1,2,4,4,2,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,3,4,3,2,1,2,,,,,,,,,2,1,2,1,2,2,,2,1,1,2,2,1,,1,2,2,,,,2,1,1,2,,,,2,2,,4,2,2,,1,1,1,1,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,2,1,,2,3,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,183109081,2.18350474458856,2,19,2,1,1,1,0,0,0,0,1,0,4,4,4,2,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,,2,,,,2,2,1,1,2,,1,,2,2,2,,,,1,1,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,5,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,1,1,2,2,2,1,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,199643045,2.19841577315288,2,15,1,1,1,1,0,1,1,1,1,1,4,4,4,2,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,2,1,3,1,2,2,,,,,,,,,2,1,1,1,1,1,,2,1,1,2,2,1,1,1,2,1,,,,3,3,5,1,1,1,1,2,2,,2,2,2,,1,2,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,5,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,1,1,1,2,,2,2,2,,,,,,,,,,,,,1,1,1,2,2,1,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,141454922,1.01005706555643,1,16,2,3,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,2,,,,,,,,,,,,,,,,,,,1,3,4,3,1,2,1,2,,,,,,,,2,1,2,3,2,2,,2,1,1,2,1,1,,1,2,2,,,,1,1,1,2,,,,2,1,2,,1,2,,1,1,1,1,1,1,2,1,,,1,2,1,1,,,2,1,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,2,,1,,1,1,1,1,1,2,,2,1,,2,1,1,,1,1,1,1,1,2,1,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,141117855,2.06282333947963,2,43,2,2,2,1,0,0,0,0,1,1,4,4,4,2,0,2,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,1,1,2,2,,1,,,,,2,2,,2,,1,1,1,1,1,,,,4,1,4,1,1,1,,,,,,,,,1,2,1,1,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,1,3,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,1,1,2,2,,2,2,2,,,,,,,,,,,,,1,1,1,2,2,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,188148539,1.00764924779818,1,24,1,2,1,1,0,0,0,0,1,0,4,4,4,2,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,2,2,2,,2,,,,2,2,2,,2,,1,,1,1,1,,,,2,1,4,1,1,2,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,5,0,2,1,1,1,1,2,1,1,4,1,2,1,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,210637318,1.10235307691372,2,23,2,3,1,2,1,1,1,1,1,1,2,3,4,4,0,1,2,1,2,2,2,2,1,,2,2,2,2,,,,,,,,,,,1,4,4,1,1,1,2,,,,,,,,2,2,1,,,,,1,1,1,2,1,1,1,1,1,2,,,,2,2,2,2,,,,2,2,,4,1,1,2,1,2,1,2,2,1,2,1,,,1,2,2,2,1,,,,,1,2,2,2,2,2,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,2,1,2,1,1,,1,1,1,1,1,2,2,1,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,197794121,0.209111149824947,2,20,2,3,1,1,0,1,1,1,1,1,1,4,4,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,2,3,3,3,1,1,1,2,,,,,,,,2,2,1,,,,,2,1,1,2,2,1,2,2,2,1,,,,1,2,4,2,,,,2,1,2,,1,2,,1,1,1,1,2,1,2,1,,,1,2,2,1,,,2,2,,2,2,,,,,,,,1,2,1,,,1,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,1,1,,2,1,2,,1,1,1,1,1,2,2,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,140288926,1.64348399194492,2,68,1,2,1,1,1,1,1,1,1,1,1,4,1,2,0,1,1,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,1,2,2,1,1,1,2,,,,,,,,1,1,1,2,1,2,,2,1,1,2,1,1,1,1,2,1,,,,2,2,4,1,1,1,2,2,2,,4,1,2,,1,1,1,1,2,1,1,1,,,1,2,1,2,,,2,2,,2,1,1,2,,,2,2,,1,2,2,1,,2,3,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,4,2,,2,1,1,1,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,206498104,0.387667704447063,1,24,2,5,1,1,1,1,1,1,1,1,4,4,4,2,0,1,1,1,1,1,2,2,3,,1,1,1,2,,,,,,,,,,,2,2,2,1,1,2,,,,,,,,,1,1,1,2,1,2,,2,1,1,2,1,1,1,2,2,2,,,,3,2,2,2,,,,2,2,,4,1,2,,1,1,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,1,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,1,,1,1,1,1,1,2,1,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,121563392,0.564681748699529,2,27,2,5,1,2,1,1,1,1,1,1,4,4,4,4,1,1,1,1,2,2,2,2,4,,1,1,2,1,,,,,,,,,,,1,1,1,1,1,1,2,,,,,,,,1,1,1,1,1,2,,2,2,,2,2,1,1,2,2,2,2,,,2,2,4,1,1,1,2,2,2,,4,1,1,1,1,1,1,1,1,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,2,,2,1,2,2,1,,1,1,1,,1,1,1,1,1,2,1,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,121377805,0.407742921955844,2,22,2,4,2,2,0,1,1,1,1,1,1,4,4,1,0,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,1,2,2,,2,2,,2,,1,,2,1,2,,,,3,3,2,2,,,,,,,,,,,1,1,1,1,2,1,2,1,2,,1,2,2,1,,,1,2,,2,2,,,,,,,,1,2,1,,,1,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,1,,1,1,1,1,1,2,2,1,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,131706925,0.209111149824947,2,43,2,5,1,2,1,1,1,1,1,1,1,4,4,1,0,1,1,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,1,1,1,1,1,2,,,,,,,,,1,1,2,2,1,1,,2,1,1,2,1,1,,1,2,1,,,,2,2,2,1,1,2,2,1,2,,4,1,2,,1,1,1,1,2,1,2,1,,,1,2,2,1,,,1,2,,2,2,,,,,,,,1,2,1,,,1,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,1,2,2,1,,1,1,2,,1,1,1,1,1,2,1,1,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,154323498,1.67042281170687,2,25,2,3,1,1,1,1,1,1,1,1,2,4,4,2,1,1,1,1,1,2,2,3,2,,1,2,2,2,,,,,,,,,,,1,1,1,1,1,2,,,,,,,,,1,2,2,3,2,2,,2,2,,2,2,2,,2,2,1,,,2,1,2,3,1,1,1,2,1,1,1,,1,2,,1,1,1,1,2,1,2,1,,,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,2,1,,1,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,2,1,1,2,1,1,,2,1,3,,1,2,1,1,1,1,1,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,161869179,1.03141166973982,2,43,2,3,1,1,0,0,0,0,1,1,2,4,4,2,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,2,1,,2,2,,2,1,1,1,1,1,1,,,,2,1,4,1,1,1,1,2,2,,2,2,2,,2,,1,2,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,2,1,,2,4,0,1,,,,,,,,,,,,,,2,2,1,3,,2,,,2,1,1,2,1,2,2,2,2,,,,,,,,,,,,,1,1,2,2,2,2,2,2,2
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,160461948,1.04352814009107,2,27,1,4,1,1,1,1,1,1,1,1,1,4,4,1,0,4,2,1,1,2,2,2,1,,1,2,2,2,,,,,,,,,,,2,1,1,2,2,2,,,,,,,,,2,1,1,1,1,1,,2,1,1,2,1,1,1,1,2,2,,,,3,2,3,1,1,2,1,2,2,,4,2,2,,2,,1,2,2,2,,,,,1,2,1,1,,,1,1,,2,2,,,,,,,,1,2,1,,,1,5,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,1,2,,1,2,,2,2,2,,,,,,,,,,,,,1,1,2,2,2,1,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,111513649,0.521764070045535,2,29,2,3,1,1,1,1,1,1,1,1,1,4,4,3,0,1,1,1,2,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,2,,,,,,,,,2,1,2,1,1,1,,2,2,,2,2,1,,2,2,1,,,,2,3,2,1,2,2,2,2,2,,4,2,2,,1,1,2,,2,1,2,1,,,1,2,1,1,,,1,2,,2,2,,,,,,,,1,2,2,2,2,2,5,1,1,,,,,,,,,,,,,,2,1,1,1,,1,,2,2,2,,2,1,2,2,2,1,2,1,1,,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,3
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,160106343,1.33441914680525,2,34,2,1,1,1,1,1,1,1,1,1,4,4,4,4,0,4,3,1,2,2,2,2,2,,2,2,2,2,,,,,,,,,,,2,2,2,1,2,1,1,,,,,,,,2,1,1,1,2,2,,2,2,,2,2,2,2,2,2,1,,,1,1,2,3,2,,,,2,2,,1,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,1,2,2,1,,2,1,2,,2,2,1,1,1,2,1,1,1,2,1,2,1,1,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,194268093,1.33441914680525,2,26,2,3,1,1,1,1,1,1,1,1,2,4,4,2,1,1,1,1,2,1,2,3,4,1,1,1,1,2,,,,,,,,,,,2,2,1,1,1,1,1,,,,,,,,1,1,1,1,1,2,,2,1,1,2,1,2,1,1,2,1,,,,4,2,4,1,1,1,2,1,1,2,,2,1,1,1,1,1,1,2,1,2,1,,,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,2,1,,1,3,1,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,1,1,2,1,2,2,1,,3,1,4,,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,195641853,0.479924654876574,1,24,2,5,1,1,1,1,1,1,1,1,4,4,4,4,0,4,3,1,2,2,2,1,3,,2,2,2,2,,,,,,,,,,,3,3,4,2,1,2,,,,,,,,,2,2,1,,,,,2,2,,2,1,2,2,2,2,2,,,,3,1,4,2,,,,2,2,,3,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,2,2,2,,2,1,,2,1,2,,1,1,1,1,2,2,2,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,181308766,1.63762855844142,2,18,2,3,1,1,0,0,0,0,1,1,2,4,4,2,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,2,2,2,,1,,,,,2,2,,2,,2,1,1,2,1,,,,5,1,4,1,1,1,,,,,,,,,2,,1,2,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,2,1,,2,3,0,2,1,2,2,2,2,2,2,1,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,204113552,0.209111149824947,1,23,2,5,1,1,1,1,1,1,1,1,1,4,4,2,1,1,1,1,1,1,2,2,2,,1,1,1,2,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,,,1,2,2,2,1,2,,2,2,,2,2,1,,2,2,2,,,,1,2,2,2,,,,1,1,1,,1,1,3,1,1,1,1,2,1,2,1,,,1,2,1,2,,,1,2,,2,2,,,,,,,,1,2,2,1,,1,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,4,1,1,2,1,2,2,1,,1,1,1,,1,1,1,1,1,1,1,1,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,204772367,0.5997040572457,1,33,2,5,2,1,0,0,0,0,1,0,4,4,4,2,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,1,1,1,,1,1,1,,,,5,1,4,2,,,,2,2,,3,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,3,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,1,2,2,1,1,2,2,1
