"year","economy","economycode","regionwb","pop_adult","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity","account_fin","account_mob","account","dig_account","borrowed","saved","receive_wages","receive_transfers","receive_pensions","receive_agriculture","merchantpay_dig","pay_utilities","domestic_remittances","anydigpayment","fin2","fin3","fin4","fin5","fin6","fin7","fin8","fin9a","fin9b","fin10","fin11_0","fin11_1","fin11_2","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin13_1","fin13a","fin13b","fin13c","fin13d","fin13e","fin13f","fin13f_1","fin14a","fin14b","fin14c","fin14d","fin14e","fin15","fin16","fin17a","fin17b","fin17c","fin17d","fin17e","fin17f","fin18","fin19","fin20","fin21","fin22a","fin22a_1","fin22b","fin22c","fin22d","fin22e","fin22f","fin22g","fin22h","fin23","fin24","fin24a","fin24b","fin24c","fin24d1","fin24d2","fin24d3","fin25e1","fin25e2","fin25e3","fin25e4","fin26a","fin26b","fin27","fh1","fin28","fh2","fin29","fh2a","fin30","fin31a","fin31b","fin31c","fin31d","fin32","fin33","fin34a","fin34b","fin34c","fin34d","fin35","fin36","fin36a","fin37","fin38","fin39a","fin39b","fin39c","fin39d","fin40","fin41","fin41a","fin42","fin43a","fin43b","fin43c","fin43d","fin44","fin45","internet_use","con1","con2a","con2b","con2c","con2d","con2e","con2f","con2g","con3","con4","con5","con6","con7","con8","con9","con10","con11","con12","con13","con14","con15","con16","con17","con18","con19","con20","con21","con22","con23","con24","con25","con26","con27","con28","con29","con30a","con30b","con30c","con30d","con30e","con30f","con30g","con30h","con31a","con31b","con31c","con31d","con31e","con31f","con31g","con31h","con32"
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,120619942,0.468441490022247,1,29,2,1,1,1,0,1,1,1,0,0,4,4,4,4,0,1,3,1,2,,,,,,,,,,,,,,,,,,,1,1,1,3,1,1,1,1,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,2,1,4,2,,,,1,2,,2,1,2,,2,,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,1,2,2,2,1,2,2,1
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,210773542,1.00631849033525,1,20,1,2,1,1,0,1,1,1,1,1,1,4,4,4,1,4,1,1,2,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,2,,,,,,,,2,1,1,3,2,2,,2,2,,2,2,1,2,1,2,1,,,,5,1,1,2,,,,1,1,1,,2,2,,1,1,1,1,2,2,,,,,1,2,2,1,,,2,1,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,1,2,,2,1,2,1,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,116062191,0.576436307503533,2,25,2,5,1,2,0,1,1,1,1,1,1,4,4,4,1,1,1,1,2,,,,,,,,,,,,,,,,,,,1,1,1,2,1,1,1,1,,,,,,,,2,1,1,1,1,2,,2,1,1,2,1,1,2,2,2,1,,,,1,3,3,2,,,,1,1,1,,1,2,,2,,1,1,2,1,2,1,,,1,2,2,1,,,1,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,2,2,1,2,1,1,,1,1,1,,1,1,1,1,1,2,1,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,111795024,0.734478715524059,1,40,2,3,1,1,0,1,1,1,0,0,4,4,4,2,0,4,3,1,2,,,,,,,,,,,,,,,,,,,1,2,1,3,2,1,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,3,1,4,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,2,2,2,2,2,1,2,2,6
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,159832911,1.12992407280888,1,26,2,4,1,1,0,1,1,1,1,1,1,4,4,4,1,1,3,1,2,,,,,,,,,,,,,,,,,,,1,2,3,1,1,2,2,,,,,,,,,2,1,2,2,2,2,,2,2,,2,2,1,,2,2,1,,,,2,2,2,2,,,,1,1,1,,1,2,,2,,2,,1,1,2,1,,,1,2,2,1,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,2,,1,1,1,1,1,2,1,1,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,151662472,2.83015344714222,2,70,1,1,2,1,1,1,1,1,1,1,4,1,4,4,1,1,3,1,1,1,1,2,3,,2,2,2,2,,,,,,,,,,,2,1,3,1,1,1,2,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,2,,2,2,1,,,1,4,1,4,2,,,,1,1,2,,1,2,,2,,2,,1,1,2,1,,,2,,,,,,,,,1,2,1,2,,,1,2,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,2,,2,1,2,2,1,,4,1,4,,2,1,1,2,2,2,2,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,195916565,0.859947462238103,1,36,2,5,1,2,1,1,1,1,1,1,1,4,4,4,1,1,2,1,1,1,1,3,1,,1,1,1,2,,,,,,,,,,,1,1,1,1,2,1,1,,,,,,,,2,1,1,3,2,2,,2,2,,2,2,1,2,2,2,1,,,,2,1,2,2,,,,1,1,1,,1,1,2,2,,1,2,2,1,2,1,,,1,2,1,1,,,1,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,3,,1,1,1,1,1,1,1,1,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,128362165,0.764637146815944,1,24,2,5,2,2,0,1,1,1,1,1,4,4,4,4,1,4,1,1,2,,,,,,,,,,,,,,,,,,,1,1,1,1,2,1,2,,,,,,,,,1,1,1,3,2,2,,2,2,,2,1,1,2,2,2,2,,,,2,2,2,2,,,,1,1,3,,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,1,1,,1,2,,1,1,1,1,1,2,2,2,1,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,129687641,1.32700654842787,2,30,2,3,2,1,1,1,1,1,1,1,1,4,4,4,1,4,1,1,1,1,1,2,1,,1,1,1,2,,,,,,,,,,,1,1,1,1,2,1,2,,,,,,,,1,1,2,1,2,1,,2,1,1,2,1,1,,2,2,1,,,,1,3,1,1,1,1,2,1,1,3,,1,1,1,1,1,1,1,1,2,,,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,1,,2,1,1,1,1,2,1,1,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,140635402,0.517872699433328,1,40,2,4,1,2,1,1,1,1,1,1,1,4,4,1,0,1,1,1,2,1,1,3,3,2,2,2,2,2,,,,,,,,,,,4,3,2,2,1,1,1,,,,,,,,2,2,1,,,,,2,2,,2,2,1,2,2,2,1,,,,5,1,4,1,1,1,1,2,2,,4,2,2,,1,1,1,1,2,1,2,1,,,1,2,2,1,,,2,1,,2,2,,,,,,,,1,2,1,,,2,3,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,1,2,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,162738333,0.429973731119052,1,38,2,5,1,2,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,3,3,1,1,1,1,2,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,,,1,1,2,2,2,1,,1,1,2,2,2,1,,2,2,1,,,,3,2,3,2,,,,1,1,3,,1,1,2,1,1,1,1,1,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,1,1,2,2,1,,1,1,1,,1,1,1,1,1,2,1,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,146378764,0.348730710470207,1,43,2,4,1,1,0,1,1,1,1,1,1,4,4,1,1,4,3,1,2,,,,,,,,,,,,,,,,,,,2,3,1,3,1,1,1,1,,,,,,,,2,1,1,3,2,2,,2,1,2,2,2,1,1,1,2,2,,,,5,1,4,1,1,1,1,1,1,1,,1,2,,2,,2,,2,2,,,,,1,2,2,1,,,2,2,,2,2,,,,,,,,1,2,1,,,1,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,1,1,2,1,1,,1,1,1,,1,2,1,1,1,2,1,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,139757397,2.13922711473157,1,56,1,1,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,1,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,4,1,2,2,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,2,1,2,2,1,2,2,1,1,1,2,1,1,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,200545729,0.469757762281478,2,19,2,4,1,1,0,1,1,1,1,1,1,4,4,4,1,1,2,1,2,,,,,,,,,,,,,,,,,,,1,1,1,1,2,1,1,1,,,,,,,,2,1,2,1,2,1,,1,2,,2,2,1,,1,1,2,,,,5,2,3,1,1,1,2,1,1,2,,1,1,1,1,2,2,,2,1,2,1,,,1,2,2,1,,,2,1,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,1,1,,1,1,1,,1,1,1,1,1,2,2,1,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,120492641,1.27968939119845,2,25,2,4,1,1,1,1,1,1,0,0,1,4,4,1,0,1,2,1,2,2,2,2,3,,1,1,2,2,,,,,,,,,,,3,3,2,2,1,1,2,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,4,1,4,1,1,2,2,2,2,,4,1,2,,1,2,2,,2,1,1,1,,,1,2,2,1,,,2,1,,2,2,,,,,,,,1,1,2,,,2,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,2,2,2,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,144088078,0.804816870737146,1,26,2,1,1,2,0,1,1,1,0,0,2,4,4,4,0,4,3,1,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,3,3,4,2,,,,1,2,,4,2,2,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,2,,2,2,,2,2,2,,,,,2,2,2,2,2,2,2,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,142467545,1.40590904340168,1,31,1,1,1,1,0,1,1,1,1,1,4,4,4,4,1,4,1,1,2,,,,,,,,,,,,,,,,,,,2,3,3,1,1,1,2,,,,,,,,,2,2,1,,,,,2,1,1,2,1,2,1,2,2,2,,,,5,1,4,2,,,,1,1,3,,2,2,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,1,1,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,167234297,1.18398020711478,1,50,1,3,1,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,3,1,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,2,1,1,2,1,1,2,2,4,1,1,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,153239495,0.437564710199078,1,40,2,2,1,1,0,1,1,1,1,0,2,4,4,4,0,1,3,1,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,,,,,,,,,2,2,2,,,,2,2,2,,2,1,2,,2,2,2,,,,2,1,1,2,,,,2,2,,4,2,2,,2,,2,,2,1,2,1,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,1,1,,1,1,2,,2,1,1,1,2,2,2,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,135654561,1.01602442436087,1,43,1,2,1,1,1,0,1,0,1,1,4,4,4,1,0,4,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,,1,,,,,2,2,,2,,1,1,2,2,2,,,,3,2,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,1,2,,,2,2,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,1,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,2,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,162578720,1.38039298089141,1,22,2,3,1,1,0,1,1,1,1,1,4,4,4,4,1,1,1,1,2,,,,,,,,,,,,,,,,,,,2,1,2,1,1,1,1,2,,,,,,,,2,2,1,,,,,2,2,,2,2,1,2,2,2,2,,,,1,2,2,2,,,,1,1,2,,1,2,,1,1,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,1,2,1,1,,2,1,2,,1,1,1,1,1,2,2,1,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,174899746,1.30396016392716,1,45,2,3,1,1,0,1,1,1,1,1,4,4,4,4,1,1,2,1,2,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,2,1,2,5,2,2,,2,1,1,2,1,1,,2,2,1,,,,7,,3,1,1,1,2,1,1,1,,1,2,,2,,1,2,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,2,2,,1,2,2,1,1,1,2,2,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,158937486,1.37342173961984,2,36,2,5,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,2,2,,2,2,1,2,,,,,,,,,,,2,2,2,1,1,1,1,,,,,,,,2,1,1,2,2,2,,1,1,1,1,1,2,2,2,2,1,,,,2,2,4,2,,,,1,1,2,,1,2,,1,1,1,1,2,1,2,1,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,1,,2,1,1,1,2,1,2,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,178046374,1.1435686691794,2,35,2,3,1,1,1,1,1,1,1,1,1,4,4,4,1,1,3,1,2,1,1,3,2,,1,1,2,2,,,,,,,,,,,1,1,1,1,1,2,,,,,,,,,1,1,1,2,2,1,,1,2,,2,2,2,1,2,2,2,,,,4,3,4,2,,,,1,1,2,,2,2,,2,,2,,1,1,2,1,,,1,2,1,1,,,1,2,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,1,1,2,2,1,,1,1,1,,2,1,1,1,2,2,1,1,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,185420678,0.936882980044495,1,29,2,2,1,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2,1,1,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,4,1,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,6,0,2,1,2,2,2,2,2,1,97,2,,,,2,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,156828360,0.909964881931024,1,38,1,3,1,1,1,0,1,1,1,0,1,4,4,4,1,4,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,1,1,,,1,3,2,3,2,,,,1,1,3,,2,2,,2,,2,,2,2,,,,,1,1,1,2,,,2,1,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,1,1,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,1,8
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,131500192,1.42058587999735,2,26,2,3,2,1,0,1,1,1,1,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,1,1,1,2,1,2,,,,,,,,,2,2,1,,,,,2,1,1,2,1,1,2,2,2,1,,,,3,3,4,2,,,,1,2,,4,2,2,,1,1,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,2,2,,,,,2,1,1,1,1,1,2,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,206403872,0.754443249047987,1,37,1,2,1,1,0,1,1,1,1,1,4,4,4,4,1,4,3,1,2,,,,,,,,,,,,,,,,,,,2,2,2,3,1,1,1,2,,,,,,,,2,1,2,2,2,2,,2,1,1,2,2,2,,2,1,1,,,2,4,1,4,2,,,,2,1,2,,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,2,,1,1,1,1,2,2,2,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,179254446,0.777865044812098,1,30,2,2,2,1,1,0,1,0,1,1,4,4,4,4,0,1,3,0,1,2,2,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,2,2,2,1,2,1,1,2,,2,,,,1,2,2,,2,,1,,1,2,1,,,,2,2,2,1,1,1,1,2,2,,2,2,2,,2,,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,3,1,4,,2,2,2,2,2,2,1,1,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,192553898,0.826088183002906,1,21,2,3,1,1,0,1,1,1,1,0,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,2,1,3,2,2,1,1,,,,,,,,2,2,2,,,,2,2,2,,2,1,1,,2,1,1,,,,2,1,2,2,,,,2,2,,4,1,2,,1,1,1,1,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,1,1,2,2,1,,1,1,1,,1,2,1,2,2,2,2,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,205896396,1.1251929918614,1,27,2,2,2,1,0,1,1,1,1,1,4,4,4,4,0,1,3,1,2,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,,,,,,,,2,1,2,2,1,2,,1,2,,2,2,2,,1,1,1,,,1,2,2,4,1,1,1,2,1,2,,4,1,2,,2,,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,1,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,187291537,0.894063099495214,1,20,2,5,1,1,1,1,1,1,1,1,1,4,4,4,1,4,3,1,2,,,,,,,,,,,,,,,,,,,1,2,1,2,1,2,1,1,,,,,,,,2,1,2,2,1,2,,1,2,,2,2,2,,2,2,1,,,2,3,2,4,2,,,,1,1,3,,2,2,,2,,2,,1,2,,,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,2,,2,1,,2,1,2,,2,1,1,2,1,2,2,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,165781262,1.63833090316211,2,67,1,2,2,1,1,1,1,1,1,0,4,4,1,4,0,4,3,1,2,,,,,,,,,,,,,,,,,,,1,2,4,2,2,1,2,,,,,,,,,2,2,2,,,,2,2,1,1,2,1,1,,2,2,1,,,,4,1,4,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,1,1,2,,,1,1,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,182031004,3.31404980501671,1,70,1,3,1,2,0,1,1,1,0,1,4,4,4,4,1,1,3,1,2,,,,,,,,,,,,,,,,,,,1,1,4,2,1,1,1,1,,,,,,,,2,1,2,1,2,2,,2,2,,2,2,2,,2,2,2,,,2,3,2,4,2,,,,1,2,,1,1,1,1,2,,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,1,,1,1,,1,,2,1,1,2,1,1,2,2,2,2,,,,,2,2,2,1,2,2,2,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,158820129,0.99496431139705,1,22,2,1,2,1,1,1,1,1,0,1,4,4,4,4,0,1,1,1,2,,,,,,,,,,,,,,,,,,,1,2,2,3,1,1,2,,,,,,,,,2,1,2,2,2,2,,1,2,,2,2,2,,2,2,2,,,2,1,1,3,1,1,1,1,1,2,,2,1,2,,2,,1,1,1,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,2,2,1,2,2,2,1,1,1,2,,2,1,1,1,2,2,2,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,174180370,0.459732181335482,2,40,2,5,2,1,1,1,1,1,1,1,1,4,4,1,1,4,3,1,2,2,1,2,2,,2,2,1,2,,,,,,,,,,,1,2,1,1,2,1,2,,,,,,,,2,2,1,,,,,2,1,2,2,1,1,2,2,2,2,,,,5,1,3,1,1,1,2,1,1,1,,1,2,,2,,2,,2,2,,,,,1,2,2,1,,,2,2,,2,2,,,,,,,,1,2,1,,,2,4,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,2,1,1,1,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,155949996,1.20858478275696,1,19,1,3,1,1,0,1,1,1,1,1,4,4,4,1,1,4,3,1,2,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,,,,,,,,,2,2,1,,,,,2,2,,2,1,2,2,1,2,2,,,,7,,4,2,,,,1,1,1,,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,1,,,1,3,0,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,2,1,1,2,2,2,2,,,,,1,1,1,1,2,2,2,2,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,161203789,0.776855113125855,1,22,1,1,1,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,3,1,1,1,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,2,1,2,2,2,1,2,1,1,1,2,2,1,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,167353100,0.388932522406049,1,33,2,4,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,3,3,2,1,1,2,,,,,,,,,1,2,1,3,2,1,,1,1,1,1,1,1,2,2,2,1,,,,4,2,4,1,1,1,1,1,1,1,,1,1,2,1,1,1,2,2,1,2,1,,,1,2,1,1,,,1,2,,2,2,,,,,,,,1,2,1,,,2,4,1,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,1,1,2,1,2,1,1,,4,1,2,,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,207743978,0.873365569547546,1,46,2,2,1,1,0,0,0,0,0,0,4,4,4,2,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,2,1,1,1,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,1,1,1,1,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,"Kenya","KEN","Sub-Saharan Africa (excluding high income)",34616135,121132925,0.932203550120499,1,68,1,1,2,1,0,1,1,1,1,0,4,4,4,4,1,4,3,1,2,,,,,,,,,,,,,,,,,,,1,2,2,3,2,2,1,1,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,1,,,2,3,1,3,2,,,,1,1,2,,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,1,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,2,
